year,make,model,trim,engine,epid,ebay_engine
1995,Dodge,Neon,Sport Sedan 4-Door,2.0L,83264264,2.0L 1996CC 122Cu. In. l4 GAS SOHC Naturally Aspirated
1987,Dodge,Colt,Premier Sedan 4-Door,1.6L,83264284,1.6L 1597CC 98Cu. In. l4 GAS SOHC Turbocharged
2007,Dodge,Ram 3500,Sport Crew Cab Pickup 4-Door,6.7L,83264634,6.7L 408Cu. In. l6 DIESEL OHV Turbocharged
1991,Dodge,Dakota,LE Standard Cab Pickup 2-Door,2.5L,83264744,2.5L 2507CC 153Cu. In. l4 GAS SOHC Naturally Aspirated
2001,Dodge,Dakota,SLT Standard Cab Pickup 2-Door,2.5L,83264884,2.5L 2507CC 153Cu. In. l4 GAS OHV Naturally Aspirated
2010,Dodge,Ram 2500,ST Standard Cab Pickup 2-Door,6.7L,83265214,6.7L 408Cu. In. l6 DIESEL OHV Turbocharged
1997,Dodge,Ram 3500,Base Standard Cab Pickup 2-Door,5.9L,83267714,5.9L 359Cu. In. l6 DIESEL OHV Turbocharged
1990,Dodge,Shadow,Base Hatchback 2-Door,2.5L,83271824,2.5L 2507CC 153Cu. In. l4 GAS SOHC Turbocharged
1997,Dodge,Neon,High Line Coupe 2-Door,2.0L,83271854,2.0L 1996CC 122Cu. In. l4 GAS SOHC Naturally Aspirated
1986,Dodge,Colt,Vista Custom Wagon 4-Door,2.0L,83271864,2.0L 1997CC 122Cu. In. l4 GAS SOHC Naturally Aspirated
1991,Dodge,D250,Base Standard Cab Pickup 2-Door,5.9L,83271874,5.9L 359Cu. In. l6 DIESEL OHV Turbocharged
1991,Dodge,W350,Base Standard Cab Pickup 2-Door,5.9L,83272384,5.9L 359Cu. In. l6 DIESEL OHV Turbocharged
1985,Dodge,Colt,DL Sedan 4-Door,1.5L,83272924,1.5L 1468CC 90Cu. In. l4 GAS SOHC Naturally Aspirated
2008,Dodge,Ram 3500,SXT Extended Crew Cab Pickup 4-Door,6.7L,83273264,6.7L 408Cu. In. l6 DIESEL OHV Turbocharged
2009,Dodge,Ram 3500,Laramie Extended Crew Cab Pickup 4-Door,6.7L,83273414,6.7L 408Cu. In. l6 DIESEL OHV Turbocharged
1990,Dodge,D350,Base Standard Cab Pickup 2-Door,5.9L,83273542,5.9L 359Cu. In. l6 DIESEL OHV Turbocharged
1996,Dodge,Dakota,WS Standard Cab Pickup 2-Door,2.5L,83273562,2.5L 2507CC 153Cu. In. l4 GAS OHV Naturally Aspirated
1985,Dodge,600,SE Sedan 4-Door,2.6L,83273582,2.6L 2555CC 156Cu. In. l4 GAS SOHC Naturally Aspirated
2009,Dodge,Ram 2500,SXT Standard Cab Pickup 2-Door,6.7L,83274002,6.7L 408Cu. In. l6 DIESEL OHV Turbocharged
