year,make,model,trim,engine,epid,ebay_engine
1998,Isuzu,Hombre,XS Extended Cab Pickup 3-Door,2.2L,15037923765,2.2L 2190CC 134Cu. In. l4 GAS OHV Naturally Aspirated
1999,Isuzu,Rodeo,LSE Sport Utility 4-Door,2.2L,15038315196,2.2L 2180CC l4 GAS DOHC Naturally Aspirated
1986,Isuzu,Pickup,DLX Extended Cab Pickup 2-Door,2.2L,153413501,2.2L 2238CC l4 DIESEL OHV Naturally Aspirated
1986,Isuzu,Pickup,DLX Extended Cab Pickup 2-Door,1.9L,153422421,1.9L 1949CC l4 GAS SOHC Naturally Aspirated
1990,Isuzu,Pickup,S Standard Cab Pickup 2-Door,2.6L,153429191,2.6L 2559CC l4 GAS SOHC Naturally Aspirated
1991,Isuzu,Rodeo,S Sport Utility 4-Door,3.1L,153429741,3.1L 3137CC V6 GAS OHV Naturally Aspirated
1993,Isuzu,Rodeo,S Sport Utility 4-Door,2.6L,153429881,2.6L 2559CC l4 GAS SOHC Naturally Aspirated
1992,Isuzu,Rodeo,XS Sport Utility 4-Door,2.6L,153451064,2.6L 2559CC l4 GAS SOHC Naturally Aspirated
1993,Isuzu,Amigo,S Sport Utility 2-Door,2.3L,153451124,2.3L 2254CC l4 GAS SOHC Naturally Aspirated
2008,Isuzu,i-370,LS Crew Cab Pickup 4-Door,3.7L,153452385,3.7L 3654CC 223Cu. In. l5 GAS DOHC Naturally Aspirated
1989,Isuzu,Amigo,S Sport Utility 2-Door,2.6L,153455254,2.6L 2559CC l4 GAS SOHC Naturally Aspirated
1990,Isuzu,Amigo,S Sport Utility 2-Door,2.3L,153455395,2.3L 2254CC l4 GAS SOHC Naturally Aspirated
1991,Isuzu,Rodeo,S Sport Utility 4-Door,2.6L,153456742,2.6L 2559CC l4 GAS SOHC Naturally Aspirated
1986,Isuzu,Pickup,LS Standard Cab Pickup 2-Door,1.9L,153456782,1.9L 1949CC l4 GAS SOHC Naturally Aspirated
1987,Isuzu,Pickup,Base Extended Cab Pickup 2-Door,1.9L,153458065,1.9L 1949CC l4 GAS SOHC Naturally Aspirated
1995,Isuzu,Pickup,S Standard Cab Pickup 2-Door,2.6L,153459434,2.6L 2559CC l4 GAS SOHC Naturally Aspirated
1986,Isuzu,Pickup,LS Extended Cab Pickup 2-Door,2.2L,153459932,2.2L 2238CC l4 DIESEL OHV Naturally Aspirated
1987,Isuzu,Pickup,Base Extended Cab Pickup 2-Door,2.2L,153462889,2.2L 2238CC l4 DIESEL OHV Naturally Aspirated
1987,Isuzu,Pickup,LS Extended Cab Pickup 2-Door,2.2L,153472682,2.2L 2238CC l4 DIESEL OHV Naturally Aspirated
