year,make,model,trim,engine,epid,ebay_engine
2020,Jaguar,F-Type,Checkered Flag Convertible 2-Door,3.0L,252025265,3.0L 2995CC 183Cu. In. V6 GAS DOHC Supercharged
1986,Jaguar,XJ6,Sovereign Sedan 4-Door,4.2L,4047161891,4.2L 4235CC l6 GAS DOHC Naturally Aspirated
1987,Jaguar,XJS,C Convertible 2-Door,5.3L,153462056,5.3L 5343CC V12 GAS Naturally Aspirated
1987,Jaguar,XJS,Base Coupe 2-Door,5.3L,153471735,5.3L 5343CC V12 GAS Naturally Aspirated
1987,Jaguar,XJ12,Base Sedan 4-Door,5.3L,153499500,5.3L 5343CC V12 GAS Naturally Aspirated
1987,Jaguar,XJS,Base Convertible 2-Door,5.3L,153521188,5.3L 5343CC V12 GAS Naturally Aspirated
2020,Jaguar,I-Pace,SE Sport Utility 4-Door,--,252074472,BATTERY EV (EV/BEV)
2020,Jaguar,F-Type,SVR Coupe 2-Door,5.0L,252091488,5.0L 5000CC 305Cu. In. V8 GAS DOHC Supercharged
2020,Jaguar,F-Type,R Coupe 2-Door,5.0L,252092138,5.0L 5000CC 305Cu. In. V8 GAS DOHC Supercharged
2020,Jaguar,F-Type,Base Convertible 2-Door,2.0L,252096608,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
2020,Jaguar,F-Pace,S Sport Utility 4-Door,3.0L,252128441,3.0L 2995CC 183Cu. In. V6 GAS DOHC Supercharged
2020,Jaguar,I-Pace,S Sport Utility 4-Door,--,252171077,BATTERY EV (EV/BEV)
2020,Jaguar,F-Pace,Prestige Sport Utility 4-Door,2.0L,252195982,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
2020,Jaguar,XF,S Sedan 4-Door,3.0L,252196606,3.0L 2995CC 183Cu. In. V6 GAS DOHC Supercharged
2020,Jaguar,F-Pace,Checkered Flag Sport Utility 4-Door,2.0L,252196902,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
1987,Jaguar,XJ6,Sovereign Sedan 4-Door,3.6L,6036892988,3.6L 3590CC l6 GAS DOHC Naturally Aspirated
2020,Jaguar,I-Pace,HSE Sport Utility 4-Door,--,252231583,BATTERY EV (EV/BEV)
1987,Jaguar,XJ6,Sovereign Sedan 4-Door,4.2L,10047172367,4.2L 4235CC l6 GAS DOHC Naturally Aspirated
2020,Jaguar,XF,Checkered Flag Sedan 4-Door,2.0L,252254924,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
2020,Jaguar,F-Pace,R-Sport Sport Utility 4-Door,2.0L,252256554,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
1987,Jaguar,XJ6,Base Sedan 4-Door,3.6L,19036882794,3.6L 3590CC l6 GAS DOHC Naturally Aspirated
2020,Jaguar,F-Pace,SVR Sport Utility 4-Door,5.0L,252271189,5.0L 5000CC 305Cu. In. V8 GAS DOHC Supercharged
2020,Jaguar,F-Pace,300 Sport Sport Utility 4-Door,2.0L,252283535,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
2020,Jaguar,XF,Prestige Sedan 4-Door,2.0L,252284038,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
2020,Jaguar,F-Pace,Portfolio Sport Utility 4-Door,2.0L,252293117,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
2020,Jaguar,F-Pace,Premium Sport Utility 4-Door,2.0L,252352518,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
1988,Jaguar,XJS,Base Coupe 2-Door,5.3L,153462482,5.3L 5343CC V12 GAS Naturally Aspirated
1988,Jaguar,XJS,C Convertible 2-Door,5.3L,153463985,5.3L 5343CC V12 GAS Naturally Aspirated
1988,Jaguar,XJS,Base Convertible 2-Door,5.3L,153495327,5.3L 5343CC V12 GAS Naturally Aspirated
2004,Jaguar,XK8,Base Convertible 2-Door,4.2L,2310890117,4.2L 4196CC 256Cu. In. V8 GAS DOHC Naturally Aspirated
1999,Jaguar,XJ8,L Sedan 4-Door,4.0L,2317183825,4.0L 3996CC 244Cu. In. V8 GAS DOHC Naturally Aspirated
1988,Jaguar,XJ6,Sovereign Sedan 4-Door,3.6L,2307938707,3.6L 3590CC l6 GAS DOHC Naturally Aspirated
2022,Jaguar,F-Type,R-Dynamic Coupe 2-Door,5.0L,2319845424,5.0L 5000CC 305Cu. In. V8 GAS DOHC Supercharged
1988,Jaguar,XJ12,Vanden Plas Sedan 4-Door,5.3L,22043977610,5.3L 5343CC V12 GAS SOHC Naturally Aspirated
1989,Jaguar,XJ12,Vanden Plas Sedan 4-Door,5.3L,5043984331,5.3L 5343CC V12 GAS SOHC Naturally Aspirated
1989,Jaguar,XJ6,Sovereign Sedan 4-Door,3.6L,13036892425,3.6L 3590CC l6 GAS DOHC Naturally Aspirated
1990,Jaguar,XJ6,Executive Sedan 4-Door,4.0L,153503687,4.0L 3980CC l6 GAS Naturally Aspirated
2007,Jaguar,S-Type,R Sedan 4-Door,4.2L,3039847751,4.2L 4196CC 256Cu. In. V8 GAS DOHC Supercharged
2024,Jaguar,F-Pace,R-Dynamic S Sport Utility 4-Door,3.0L,3060483822,3.0L 2996CC 183Cu. In. l6 MILD HYBRID EV-GAS (MHEV) DOHC Turbo/Supercharged
2024,Jaguar,I-Pace,R-Dynamic HSE Sport Utility 4-Door,--,3070724105,BATTERY EV (EV/BEV)
1990,Jaguar,XJ12,Vanden Plas Sedan 4-Door,5.3L,11043969905,5.3L 5343CC V12 GAS SOHC Naturally Aspirated
1991,Jaguar,XJ6,Executive Sedan 4-Door,4.0L,153446874,4.0L 3980CC l6 GAS Naturally Aspirated
2020,Jaguar,E-Pace,Checkered Flag Sport Utility 4-Door,2.0L,4037203655,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
2003,Jaguar,XK8,Base Convertible 2-Door,4.2L,4039838468,4.2L 4196CC 256Cu. In. V8 GAS DOHC Naturally Aspirated
2021,Jaguar,F-Pace,R-Dynamic S Sport Utility 4-Door,3.0L,4042665436,3.0L 2996CC 183Cu. In. l6 MILD HYBRID EV-GAS (MHEV) DOHC Turbo/Supercharged
2013,Jaguar,XKR-S,Base Convertible 2-Door,5.0L,4045480682,5.0L 5000CC V8 GAS DOHC Supercharged
2022,Jaguar,F-Type,R Coupe 2-Door,5.0L,4048795948,5.0L 5000CC 305Cu. In. V8 GAS DOHC Supercharged
2023,Jaguar,F-Pace,R-Dynamic S Sport Utility 4-Door,2.0L,4055714035,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
2023,Jaguar,E-Pace,SE Sport Utility 4-Door,2.0L,4055714050,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
1991,Jaguar,XJS,Base Coupe 2-Door,5.3L,16043973142,5.3L 5343CC V12 GAS SOHC Naturally Aspirated
1991,Jaguar,XJ12,Vanden Plas Sedan 4-Door,5.3L,19043981225,5.3L 5343CC V12 GAS SOHC Naturally Aspirated
1991,Jaguar,XJS,Base Convertible 2-Door,5.3L,22043977653,5.3L 5343CC V12 GAS SOHC Naturally Aspirated
1992,Jaguar,XJ6,Executive Sedan 4-Door,4.0L,153446434,4.0L 3980CC l6 GAS Naturally Aspirated
1992,Jaguar,XJS,Base Convertible 2-Door,4.0L,153466642,4.0L 3980CC l6 GAS Naturally Aspirated
1992,Jaguar,XJ6,Base Sedan 4-Door,4.0L,153510700,4.0L 3980CC l6 GAS Naturally Aspirated
1992,Jaguar,XJS,Base Coupe 2-Door,4.0L,153523398,4.0L 3980CC l6 GAS Naturally Aspirated
2025,Jaguar,I-Pace,R-Dynamic HSE Sport Utility 4-Door,--,4070724705,BATTERY EV (EV/BEV)
2000,Jaguar,Vanden Plas,SC Sedan 4-Door,4.0L,73948211,4.0L 3996CC 244Cu. In. V8 GAS DOHC Supercharged
2026,Jaguar,F-Pace,R-Dynamic S Sport Utility 4-Door,2.0L,4078738559,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
1992,Jaguar,XJ12,Vanden Plas Sedan 4-Door,5.3L,19043982080,5.3L 5343CC V12 GAS SOHC Naturally Aspirated
2001,Jaguar,Vanden Plas,SC Sedan 4-Door,4.0L,73958786,4.0L 3996CC 244Cu. In. V8 GAS DOHC Supercharged
2001,Jaguar,XKR,Silverstone Convertible 2-Door,4.0L,118227835,4.0L 3996CC 244Cu. In. V8 GAS DOHC Supercharged
2001,Jaguar,XKR,Silverstone Coupe 2-Door,4.0L,118271700,4.0L 3996CC 244Cu. In. V8 GAS DOHC Supercharged
2021,Jaguar,F-Pace,S Sport Utility 4-Door,3.0L,6051800356,3.0L 2996CC 183Cu. In. l6 MILD HYBRID EV-GAS (MHEV) DOHC Turbo/Supercharged
2002,Jaguar,XKR,100 Coupe 2-Door,4.0L,73958466,4.0L 3996CC 244Cu. In. V8 GAS DOHC Supercharged
2002,Jaguar,XKR,100 Convertible 2-Door,4.0L,73971649,4.0L 3996CC 244Cu. In. V8 GAS DOHC Supercharged
2002,Jaguar,XJR,100 Sedan 4-Door,4.0L,118231252,4.0L 3996CC 244Cu. In. V8 GAS DOHC Supercharged
2002,Jaguar,Vanden Plas,SC Sedan 4-Door,4.0L,118261817,4.0L 3996CC 244Cu. In. V8 GAS DOHC Supercharged
2002,Jaguar,XJ8,Sport Sedan 4-Door,4.0L,118262057,4.0L 3996CC 244Cu. In. V8 GAS DOHC Naturally Aspirated
2021,Jaguar,F-Type,R Convertible 2-Door,5.0L,7039847394,5.0L 5000CC 305Cu. In. V8 GAS DOHC Supercharged
2004,Jaguar,XK8,Base Coupe 2-Door,4.2L,7039847434,4.2L 4196CC 256Cu. In. V8 GAS DOHC Naturally Aspirated
2009,Jaguar,XK,Base Coupe 2-Door,4.2L,7039847467,4.2L 4196CC 256Cu. In. V8 GAS DOHC Naturally Aspirated
2021,Jaguar,F-Type,First Edition Coupe 2-Door,3.0L,7039847562,3.0L 2995CC 183Cu. In. V6 GAS DOHC Supercharged
2021,Jaguar,E-Pace,SE Sport Utility 4-Door,2.0L,7043421552,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
2022,Jaguar,E-Pace,SE Sport Utility 4-Door,2.0L,7048802570,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
2024,Jaguar,F-Type,Base Convertible 2-Door,5.0L,7059373699,5.0L 5000CC 305Cu. In. V8 GAS DOHC Supercharged
2024,Jaguar,F-Pace,R-Dynamic S Sport Utility 4-Door,2.0L,7060489437,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
2024,Jaguar,F-Pace,SVR Sport Utility 4-Door,5.0L,7060489513,5.0L 5000CC 305Cu. In. V8 GAS DOHC Supercharged
2003,Jaguar,Vanden Plas,SC Sedan 4-Door,4.0L,118230792,4.0L 3996CC 244Cu. In. V8 GAS DOHC Supercharged
2003,Jaguar,XJ8,Sport Sedan 4-Door,4.0L,118292473,4.0L 3996CC 244Cu. In. V8 GAS DOHC Naturally Aspirated
2013,Jaguar,XK,Base Coupe 2-Door,5.0L,8045490899,5.0L 5000CC V8 GAS DOHC Naturally Aspirated
2022,Jaguar,F-Type,Base Coupe 2-Door,5.0L,8048805213,5.0L 5000CC 305Cu. In. V8 GAS DOHC Supercharged
