year,make,model,trim,engine,epid,ebay_engine
2005,Toyota,Highlander,Limited Sport Utility 4-Door,3.3L,74032932,3.3L 3300CC 202Cu. In. V6 GAS DOHC Naturally Aspirated
2007,Toyota,Solara,SLE Convertible 2-Door,3.3L,74033521,3.3L 3300CC 202Cu. In. V6 GAS DOHC Naturally Aspirated
2007,Toyota,4Runner,Limited Sport Utility 4-Door,4.7L,74034321,4.7L 4663CC 285Cu. In. V8 GAS DOHC Naturally Aspirated
2007,Toyota,Sequoia,Limited Sport Utility 4-Door,4.7L,74034531,4.7L 4663CC 285Cu. In. V8 GAS DOHC Naturally Aspirated
2006,Toyota,Camry,LE Sedan 4-Door,3.0L,74034542,3.0L 2995CC V6 GAS DOHC Naturally Aspirated
2007,Toyota,Sequoia,SR5 Sport Utility 4-Door,4.7L,74034591,4.7L 4663CC 285Cu. In. V8 GAS DOHC Naturally Aspirated
2001,Toyota,Highlander,Limited Sport Utility 4-Door,3.0L,74035033,3.0L 2995CC V6 GAS DOHC Naturally Aspirated
1995,Toyota,4Runner,SR5 Sport Utility 4-Door,3.0L,74035123,3.0L 2959CC V6 GAS SOHC Naturally Aspirated
1995,Toyota,Avalon,XLS Sedan 4-Door,3.0L,74035133,3.0L 2995CC V6 GAS DOHC Naturally Aspirated
1994,Toyota,Camry,LE Coupe 2-Door,3.0L,74035163,3.0L 2995CC V6 GAS DOHC Naturally Aspirated
1998,Toyota,4Runner,SR5 Sport Utility 4-Door,3.4L,74035203,3.4L 3378CC V6 GAS DOHC Naturally Aspirated
1993,Toyota,4Runner,SR5 Sport Utility 4-Door,3.0L,74035213,3.0L 2959CC V6 GAS SOHC Naturally Aspirated
1990,Toyota,Camry,DLX Wagon 4-Door,2.5L,74035223,2.5L 2508CC V6 GAS DOHC Naturally Aspirated
1995,Toyota,Camry,XLE Sedan 4-Door,3.0L,74035233,3.0L 2995CC V6 GAS DOHC Naturally Aspirated
1988,Toyota,Camry,DLX Wagon 4-Door,2.5L,74035263,2.5L 2508CC V6 GAS DOHC Naturally Aspirated
