year,make,model,trim,engine,epid,ebay_engine
2005,Mercury,Monterey,Convenience Mini Passenger Van 4-Door,4.2L,,4.2L 256Cu. In. V6 GAS OHV Naturally Aspirated
2005,Mercury,Monterey,Premier Mini Passenger Van 4-Door,4.2L,,4.2L 256Cu. In. V6 GAS OHV Naturally Aspirated
2005,Mercury,Monterey,Luxury Mini Passenger Van 4-Door,4.2L,,4.2L 256Cu. In. V6 GAS OHV Naturally Aspirated
2005,Mercury,Mountaineer,Luxury Sport Utility 4-Door,4.0L,,4.0L 245Cu. In. V6 FLEX SOHC Naturally Aspirated
2005,Mercury,Mountaineer,Premier Sport Utility 4-Door,4.0L,,4.0L 245Cu. In. V6 FLEX SOHC Naturally Aspirated
2005,Mercury,Mountaineer,Convenience Sport Utility 4-Door,4.0L,,4.0L 245Cu. In. V6 FLEX SOHC Naturally Aspirated
2005,Mercury,Mountaineer,Premier Sport Utility 4-Door,4.6L,,4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated
2005,Mercury,Mountaineer,Luxury Sport Utility 4-Door,4.6L,,4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated
2005,Mercury,Mountaineer,Convenience Sport Utility 4-Door,4.6L,,4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated
2005,Mercury,Sable,LS Sedan 4-Door,3.0L,,3.0L 2968CC 181Cu. In. V6 GAS DOHC Naturally Aspirated
2005,Mercury,Sable,Platinum Edition Sedan 4-Door,3.0L,,3.0L 2968CC 181Cu. In. V6 GAS DOHC Naturally Aspirated
2005,Mercury,Sable,LS Wagon 4-Door,3.0L,,3.0L 2968CC 181Cu. In. V6 GAS DOHC Naturally Aspirated
2005,Mercury,Sable,GS Sedan 4-Door,3.0L,,3.0L 2986CC 182Cu. In. V6 FLEX OHV Naturally Aspirated
2004,Mercury,Grand Marquis,GS Sedan 4-Door,4.6L,,4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated
2004,Mercury,Grand Marquis,LS Sedan 4-Door,4.6L,,4.6L 281Cu. In. V8 GAS SOHC Naturally Aspirated
