year,make,model,trim,engine,epid,ebay_engine
2003,Chrysler,Voyager,LX Mini Passenger Van 4-Door,3.3L,109928456,3.3L 3301CC 201Cu. In. V6 FLEX OHV Naturally Aspirated
2004,Chrysler,Town & Country,Touring Mini Passenger Van 4-Door,3.8L,109933656,3.8L 3778CC 231Cu. In. V6 GAS OHV Naturally Aspirated
2006,Chrysler,300,C Sedan 4-Door,5.7L,109933826,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
2005,Chrysler,300,Limited Sedan 4-Door,3.5L,109933906,3.5L 3497CC 215Cu. In. V6 GAS SOHC Naturally Aspirated
2009,Chrysler,300,Touring Sedan 4-Door,3.5L,109935086,3.5L 3497CC 215Cu. In. V6 GAS SOHC Naturally Aspirated
2003,Chrysler,Town & Country,LXi Mini Passenger Van 4-Door,3.3L,109945613,3.3L 3301CC 201Cu. In. V6 GAS OHV Naturally Aspirated
2006,Chrysler,Town & Country,Base Mini Passenger Van 4-Door,3.3L,109946840,3.3L 3301CC 201Cu. In. V6 GAS OHV Naturally Aspirated
1996,Chrysler,Concorde,LX Sedan 4-Door,3.3L,109947310,3.3L 3301CC 201Cu. In. V6 GAS OHV Naturally Aspirated
2011,Chrysler,200,Limited Sedan 4-Door,3.6L,109947323,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated
1997,Chrysler,Town & Country,LX Mini Passenger Van 4-Door,3.3L,109947750,3.3L 3301CC 201Cu. In. V6 GAS OHV Naturally Aspirated
2005,Chrysler,Town & Country,LX Mini Passenger Van 4-Door,3.3L,109948140,3.3L 3301CC 201Cu. In. V6 GAS OHV Naturally Aspirated
1993,Chrysler,Town & Country,Base Mini Passenger Van 3-Door,3.3L,109948603,3.3L 3301CC 201Cu. In. V6 GAS OHV Naturally Aspirated
1992,Chrysler,New Yorker,Fifth Avenue Sedan 4-Door,3.3L,109948923,3.3L 3301CC 201Cu. In. V6 GAS OHV Naturally Aspirated
1999,Chrysler,Town & Country,LXi Mini Passenger Van 4-Door,3.8L,109951420,3.8L 3778CC 231Cu. In. V6 GAS OHV Naturally Aspirated
2004,Chrysler,Town & Country,Base Mini Passenger Van 4-Door,3.3L,109953130,3.3L 3301CC 201Cu. In. V6 GAS OHV Naturally Aspirated
2007,Chrysler,300,Limited Sedan 4-Door,3.5L,109953273,3.5L 3497CC 215Cu. In. V6 GAS SOHC Naturally Aspirated
2010,Chrysler,300,S Sedan 4-Door,3.5L,109954203,3.5L 3497CC 215Cu. In. V6 GAS SOHC Naturally Aspirated
2003,Chrysler,Town & Country,Limited Mini Passenger Van 4-Door,3.8L,109954593,3.8L 3778CC 231Cu. In. V6 GAS OHV Naturally Aspirated
2007,Chrysler,Town & Country,Base Mini Passenger Van 4-Door,3.3L,109954840,3.3L 3301CC 201Cu. In. V6 GAS OHV Naturally Aspirated
2007,Chrysler,Pacifica,Touring Sport Utility 4-Door,4.0L,109955033,4.0L 3952CC 241Cu. In. V6 GAS SOHC Naturally Aspirated
1996,Chrysler,Town & Country,LX Mini Passenger Van 3-Door,3.3L,109956523,3.3L 3301CC 201Cu. In. V6 GAS OHV Naturally Aspirated
1993,Chrysler,Concorde,Base Sedan 4-Door,3.3L,109956580,3.3L 3301CC 201Cu. In. V6 GAS OHV Naturally Aspirated
1997,Chrysler,Town & Country,SX Mini Passenger Van 4-Door,3.3L,109956870,3.3L 3301CC 201Cu. In. V6 GAS OHV Naturally Aspirated
2005,Chrysler,Town & Country,Base Mini Passenger Van 4-Door,3.3L,109957263,3.3L 3301CC 201Cu. In. V6 GAS OHV Naturally Aspirated
