year,make,model,trim,engine,epid,ebay_engine
1991,Cadillac,Brougham,Base Sedan 4-Door,5.7L,74016607,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1986,Cadillac,Commercial Chassis,Base Cab & Chassis 4-Door,4.1L,74016627,4.1L 250Cu. In. V8 GAS OHV Naturally Aspirated
1992,Cadillac,Brougham,Base Sedan 4-Door,5.7L,74016637,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1995,Cadillac,Commercial Chassis,Base Sedan 4-Door,5.7L,74016657,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1989,Cadillac,Seville,STS Sedan 4-Door,4.5L,74016687,4.5L 273Cu. In. V8 GAS OHV Naturally Aspirated
1993,Cadillac,Seville,STS Sedan 4-Door,4.6L,74016697,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
1989,Cadillac,Seville,Base Sedan 4-Door,4.5L,74016707,4.5L 273Cu. In. V8 GAS OHV Naturally Aspirated
1997,Cadillac,Seville,SLS Sedan 4-Door,4.6L,74016727,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
1989,Cadillac,DeVille,Base Coupe 2-Door,4.5L,74019258,4.5L 273Cu. In. V8 GAS OHV Naturally Aspirated
2007,Cadillac,DTS,Luxury Sedan 4-Door,4.6L,74021714,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
1985,Cadillac,Seville,Base Sedan 4-Door,5.7L,74024700,5.7L 350Cu. In. V8 DIESEL OHV Naturally Aspirated
2004,Cadillac,DeVille,DHS Sedan 4-Door,4.6L,74029582,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
2005,Cadillac,DeVille,DTS Sedan 4-Door,4.6L,74030171,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
2006,Cadillac,DTS,Base Sedan 4-Door,4.6L,74033322,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
2007,Cadillac,XLR,V Convertible 2-Door,4.4L,74033481,4.4L 4371CC 267Cu. In. V8 GAS DOHC Supercharged
2007,Cadillac,DTS,Base Sedan 4-Door,4.6L,74035502,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
2005,Cadillac,XLR,Base Convertible 2-Door,4.6L,74040056,4.6L 281Cu. In. V8 GAS DOHC Naturally Aspirated
1992,Cadillac,Fleetwood,60 Special Sedan 4-Door,4.9L,74041177,4.9L 300Cu. In. V8 GAS OHV Naturally Aspirated
2007,Cadillac,STS,V Sedan 4-Door,4.4L,74043526,4.4L 4371CC 267Cu. In. V8 GAS DOHC Supercharged
2008,Cadillac,XLR,V Convertible 2-Door,4.4L,74044091,4.4L 4371CC 267Cu. In. V8 GAS DOHC Supercharged
