year,make,model,trim,engine,epid,ebay_engine
1992,Eagle,2000 GTX,Base Sedan 4-Door,2.0L,22046136869,2.0L 1997CC 122Cu. In. l4 GAS SOHC Naturally Aspirated
1994,Eagle,Summit,ES Sedan 4-Door,1.5L,22047167582,1.5L 1468CC 90Cu. In. l4 GAS SOHC Naturally Aspirated
1992,Eagle,Summit,Base Hatchback 2-Door,1.5L,22047169918,1.5L 1468CC 90Cu. In. l4 GAS SOHC Naturally Aspirated
1995,Eagle,Summit,LX Coupe 2-Door,2.4L,23039242861,2.4L 2351CC l4 GAS SOHC Naturally Aspirated
1992,Eagle,Summit,LX Wagon 3-Door,2.4L,23039242930,2.4L 2351CC l4 GAS SOHC Naturally Aspirated
1989,Eagle,Vista,Base Sedan 4-Door,2.0L,23046149735,2.0L 1997CC 122Cu. In. l4 GAS SOHC Naturally Aspirated
1991,Eagle,Summit,ES Hatchback 2-Door,1.5L,23047178749,1.5L 1468CC 90Cu. In. l4 GAS SOHC Naturally Aspirated
1993,Eagle,Talon,ES Hatchback 2-Door,2.0L,2307123395,2.0L 1997CC 122Cu. In. l4 GAS DOHC Naturally Aspirated
1994,Eagle,Summit,ES Coupe 2-Door,1.8L,2309360847,1.8L 1834CC 112Cu. In. l4 GAS SOHC Naturally Aspirated
1995,Eagle,Summit,ESi Sedan 4-Door,1.5L,2318215799,1.5L 1468CC 90Cu. In. l4 GAS SOHC Naturally Aspirated
1990,Eagle,Talon,Base Hatchback 2-Door,2.0L,24036074468,2.0L 1997CC 122Cu. In. l4 GAS DOHC Naturally Aspirated
1994,Eagle,Summit,ESi Sedan 4-Door,1.8L,24038312236,1.8L 1834CC 112Cu. In. l4 GAS SOHC Naturally Aspirated
1993,Eagle,Summit,ES Sedan 4-Door,1.8L,24038312276,1.8L 1834CC 112Cu. In. l4 GAS SOHC Naturally Aspirated
1995,Eagle,Summit,DL Wagon 3-Door,2.4L,24039231534,2.4L 2351CC l4 GAS SOHC Naturally Aspirated
1996,Eagle,Summit,LX Sedan 4-Door,2.4L,24039231550,2.4L 2351CC l4 GAS SOHC Naturally Aspirated
1996,Eagle,Summit,Base Wagon 3-Door,2.4L,24039231578,2.4L 2351CC l4 GAS SOHC Naturally Aspirated
1990,Eagle,Vista,Base Wagon 4-Door,1.5L,24039840384,1.5L 1468CC 90Cu. In. l4 GAS SOHC Naturally Aspirated
1992,Eagle,Summit,Base Wagon 3-Door,1.5L,24047160924,1.5L 1468CC 90Cu. In. l4 GAS SOHC Naturally Aspirated
1995,Eagle,Talon,TSi Hatchback 2-Door,2.0L,250275561,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
1998,Eagle,Talon,TSi Hatchback 2-Door,2.0L,250275831,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
1997,Eagle,Talon,TSi Hatchback 2-Door,2.0L,250279561,2.0L 1997CC 122Cu. In. l4 GAS DOHC Turbocharged
