year,make,model,trim,engine,epid,ebay_engine
1998,GMC,K1500,Sierra Special Standard Cab Pickup 2-Door,5.7L,73987055,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1998,GMC,K1500,Sierra Special Standard Cab Pickup 2-Door,6.5L,73987065,6.5L 395Cu. In. V8 DIESEL OHV Turbocharged
1997,GMC,Savana 1500,Base Standard Passenger Van 3-Door,4.3L,73987066,4.3L 262Cu. In. V6 GAS OHV Naturally Aspirated
1993,GMC,K1500,Sierra SLX Standard Cab Pickup 2-Door,6.2L,73987075,6.2L 379Cu. In. V8 DIESEL OHV Naturally Aspirated
1997,GMC,Savana 1500,SLE Standard Passenger Van 3-Door,5.0L,73987076,5.0L 305Cu. In. V8 GAS OHV Naturally Aspirated
1996,GMC,Savana 1500,Base Standard Passenger Van 3-Door,5.0L,73987086,5.0L 305Cu. In. V8 GAS OHV Naturally Aspirated
1992,GMC,K1500,Sierra SLX Extended Cab Pickup 2-Door,6.2L,73987095,6.2L 379Cu. In. V8 DIESEL OHV Naturally Aspirated
1997,GMC,Savana 1500,SLE Standard Passenger Van 3-Door,4.3L,73987096,4.3L 262Cu. In. V6 GAS OHV Naturally Aspirated
1996,GMC,Savana 1500,SLE Standard Passenger Van 3-Door,5.7L,73987106,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1997,GMC,K1500 Suburban,SLE Sport Utility 4-Door,5.7L,73987115,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1988,GMC,G2500,Rally Extended Passenger Van 3-Door,5.0L,73987206,5.0L 305Cu. In. V8 GAS OHV Naturally Aspirated
1990,GMC,G2500,Rally STX Extended Passenger Van 3-Door,5.7L,73987256,5.7L 350Cu. In. V8 GAS OHV Naturally Aspirated
1986,GMC,G2500,Rally STX Extended Passenger Van 3-Door,6.2L,73987266,6.2L 379Cu. In. V8 DIESEL OHV Naturally Aspirated
1985,GMC,G2500,Rally STX Extended Passenger Van 3-Door,5.0L,73987276,5.0L 305Cu. In. V8 GAS OHV Naturally Aspirated
1988,GMC,G2500,Rally STX Extended Passenger Van 3-Door,6.2L,73987306,6.2L 379Cu. In. V8 DIESEL OHV Naturally Aspirated
1993,GMC,G2500,Rally STX Extended Passenger Van 3-Door,6.2L,73987316,6.2L 379Cu. In. V8 DIESEL OHV Naturally Aspirated
1985,GMC,G2500,Vandura Extended Cargo Van 3-Door,5.0L,73987326,5.0L 305Cu. In. V8 GAS OHV Naturally Aspirated
1988,GMC,G2500,Vandura Extended Cargo Van 3-Door,6.2L,73987336,6.2L 379Cu. In. V8 DIESEL OHV Naturally Aspirated
