year,make,model,trim,engine,epid,ebay_engine
2006,Saturn,Ion,3 Coupe 4-Door,2.2L,178432098,2.2L 2198CC 134Cu. In. l4 GAS DOHC Naturally Aspirated
2003,Saturn,Ion,3 Coupe 4-Door,2.2L,178432278,2.2L 2198CC 134Cu. In. l4 GAS DOHC Naturally Aspirated
2007,Saturn,Relay,3 Mini Passenger Van 4-Door,3.9L,178432538,3.9L 3880CC 237Cu. In. V6 FLEX OHV Naturally Aspirated
2010,Saturn,Vue,XE Sport Utility 4-Door,3.5L,19039231490,3.5L 3490CC 213Cu. In. V6 GAS OHV Naturally Aspirated
2009,Saturn,Outlook,XE Sport Utility 4-Door,3.6L,20037926089,3.6L 3564CC 217Cu. In. V6 GAS DOHC Naturally Aspirated
2002,Saturn,Vue,Base Sport Utility 4-Door,2.2L,21039236470,2.2L 2198CC 134Cu. In. l4 GAS DOHC Naturally Aspirated
2006,Saturn,Relay,3 Mini Passenger Van 4-Door,3.9L,2310281487,3.9L 3880CC 237Cu. In. V6 GAS OHV Naturally Aspirated
2010,Saturn,Vue,XR Sport Utility 4-Door,2.4L,233897892,2.4L 2384CC 145Cu. In. l4 GAS DOHC Naturally Aspirated
2010,Saturn,Vue,XE Sport Utility 4-Door,2.4L,233937800,2.4L 2384CC 145Cu. In. l4 GAS DOHC Naturally Aspirated
2008,Saturn,Outlook,XR Sport Utility 4-Door,3.6L,245639561,3.6L 3564CC 217Cu. In. V6 GAS DOHC Naturally Aspirated
2008,Saturn,Vue,XR Sport Utility 4-Door,3.6L,245639631,3.6L 3564CC 217Cu. In. V6 GAS DOHC Naturally Aspirated
2009,Saturn,Vue,XR Sport Utility 4-Door,3.6L,245640031,3.6L 3564CC 217Cu. In. V6 GAS DOHC Naturally Aspirated
2010,Saturn,Vue,XR Sport Utility 4-Door,3.6L,245713772,3.6L 3564CC 217Cu. In. V6 GAS DOHC Naturally Aspirated
2008,Saturn,Outlook,XE Sport Utility 4-Door,3.6L,245713992,3.6L 3564CC 217Cu. In. V6 GAS DOHC Naturally Aspirated
2008,Saturn,Vue,Red Line Sport Utility 4-Door,3.6L,245751510,3.6L 3564CC 217Cu. In. V6 GAS DOHC Naturally Aspirated
2007,Saturn,Outlook,XE Sport Utility 4-Door,3.6L,245751820,3.6L 3564CC 217Cu. In. V6 GAS DOHC Naturally Aspirated
2009,Saturn,Vue,Red Line Sport Utility 4-Door,3.6L,245767414,3.6L 3564CC 217Cu. In. V6 GAS DOHC Naturally Aspirated
2009,Saturn,Aura,XR Sedan 4-Door,3.6L,245768194,3.6L 3564CC 217Cu. In. V6 GAS DOHC Naturally Aspirated
2007,Saturn,Outlook,XR Sport Utility 4-Door,3.6L,245787219,3.6L 3564CC 217Cu. In. V6 GAS DOHC Naturally Aspirated
2008,Saturn,Aura,XR Sedan 4-Door,3.6L,245804957,3.6L 3564CC 217Cu. In. V6 GAS DOHC Naturally Aspirated
2008,Saturn,Aura,XE Sedan 4-Door,2.4L,245859656,2.4L 2384CC 145Cu. In. l4 GAS DOHC Naturally Aspirated
2009,Saturn,Aura,XE Sedan 4-Door,2.4L,245861989,2.4L 2384CC 145Cu. In. l4 GAS DOHC Naturally Aspirated
2007,Saturn,Aura,XR Sedan 4-Door,3.6L,245865973,3.6L 3564CC 217Cu. In. V6 GAS DOHC Naturally Aspirated
2009,Saturn,Aura,XR Sedan 4-Door,2.4L,245880017,2.4L 2384CC 145Cu. In. l4 GAS DOHC Naturally Aspirated
2009,Saturn,Vue,XE Sport Utility 4-Door,3.5L,27039228486,3.5L 3490CC 213Cu. In. V6 GAS OHV Naturally Aspirated
2008,Saturn,Vue,XE Sport Utility 4-Door,3.5L,3039239094,3.5L 3490CC 213Cu. In. V6 GAS OHV Naturally Aspirated
2002,Saturn,LW300,Base Wagon 4-Door,3.0L,73990292,3.0L 3000CC 181Cu. In. V6 GAS DOHC Naturally Aspirated
2002,Saturn,L300,Base Sedan 4-Door,3.0L,74011619,3.0L 3000CC 181Cu. In. V6 GAS DOHC Naturally Aspirated
2003,Saturn,L300,Base Sedan 4-Door,3.0L,74011759,3.0L 3000CC 181Cu. In. V6 GAS DOHC Naturally Aspirated
2001,Saturn,LW300,Base Wagon 4-Door,3.0L,74016893,3.0L 3000CC 181Cu. In. V6 GAS DOHC Naturally Aspirated
2001,Saturn,L300,Base Sedan 4-Door,3.0L,74023528,3.0L 3000CC 181Cu. In. V6 GAS DOHC Naturally Aspirated
2003,Saturn,LW300,Base Wagon 4-Door,3.0L,74045427,3.0L 3000CC 181Cu. In. V6 GAS DOHC Naturally Aspirated
2000,Saturn,LS2,Base Sedan 4-Door,3.0L,74051305,3.0L 3000CC 181Cu. In. V6 GAS DOHC Naturally Aspirated
2000,Saturn,LW2,Base Wagon 4-Door,3.0L,74053306,3.0L 3000CC 181Cu. In. V6 GAS DOHC Naturally Aspirated
2005,Saturn,L300,Base Sedan 4-Door,3.0L,74066608,3.0L 3000CC 181Cu. In. V6 GAS DOHC Naturally Aspirated
1993,Saturn,SL1,Base Sedan 4-Door,1.9L,83243764,1.9L 116Cu. In. l4 GAS SOHC Naturally Aspirated
2000,Saturn,SL1,Base Sedan 4-Door,1.9L,83250474,1.9L 116Cu. In. l4 GAS SOHC Naturally Aspirated
1995,Saturn,SL,Base Sedan 4-Door,1.9L,83251814,1.9L 116Cu. In. l4 GAS SOHC Naturally Aspirated
2008,Saturn,Sky,Base Convertible 2-Door,2.4L,83256874,2.4L 2384CC 145Cu. In. l4 GAS DOHC Naturally Aspirated
1993,Saturn,SL2,Base Sedan 4-Door,1.9L,83257324,1.9L 116Cu. In. l4 GAS DOHC Naturally Aspirated
1995,Saturn,SC1,Base Coupe 2-Door,1.9L,83258464,1.9L 116Cu. In. l4 GAS SOHC Naturally Aspirated
